t,t1,t2,t3,t4,hour_sin,hour_cos,dayofweek,target
29.0,19.0,19.0,22.0,20.0,0.5187732581605214,0.8549118706729466,6,30.0
117.0,112.0,99.0,108.0,99.0,0.7798844830928817,0.6259234721840591,3,99.0
40.0,30.0,40.0,29.0,33.0,0.9396926207859084,0.3420201433256686,4,39.0
113.0,128.0,125.0,155.0,185.0,-0.691513055782269,-0.722363962059756,2,120.0
117.0,121.0,99.0,102.0,97.0,-0.555570233019603,0.8314696123025448,3,112.0
41.0,45.0,47.0,49.0,52.0,0.15212338618991672,0.9883615104677607,1,44.0
88.0,88.0,90.0,88.0,88.0,0.3007057995042732,0.9537169507482269,1,88.0
22.0,26.0,19.0,19.0,22.0,0.15212338618991672,0.9883615104677607,3,13.0
128.0,108.0,135.0,103.0,128.0,-0.4226182617406993,-0.90630778703665,0,113.0
11.0,12.0,17.0,19.0,13.0,0.9883615104677607,0.1521233861899168,6,10.0
70.0,43.0,63.0,65.0,64.0,0.5555702330196022,0.8314696123025452,6,63.0
0.0,0.0,0.0,0.0,0.0,0.3826834323650898,0.9238795325112867,1,0.0
105.0,64.0,85.0,103.0,113.0,0.9600498543859287,-0.2798290140309919,0,98.0
63.0,63.0,63.0,65.0,65.0,0.49999999999999994,0.8660254037844387,6,63.0
26.0,29.0,28.0,23.0,26.0,0.5913096483635824,0.8064446042674827,0,25.0
143.0,143.0,138.0,138.0,141.0,-0.9396926207859084,-0.34202014332566855,1,146.0
68.0,69.0,49.0,66.0,71.0,-0.0218148850345609,0.9997620270799091,4,58.0
29.0,30.0,32.0,32.0,32.0,0.6755902076156602,0.737277336810124,4,29.0
139.0,96.0,102.0,84.0,87.0,0.9238795325112867,0.38268343236508984,4,145.0
51.0,48.0,56.0,58.0,62.0,-0.19509032201612872,0.9807852804032303,0,50.0
149.0,163.0,165.0,149.0,160.0,-0.2798290140309924,0.9600498543859286,5,148.0
25.0,20.0,28.0,40.0,26.0,0.6755902076156602,0.737277336810124,3,25.0
46.0,57.0,46.0,61.0,49.0,-0.36243803828370186,0.9320078692827984,4,50.0
15.0,17.0,17.0,17.0,17.0,0.8549118706729465,0.5187732581605216,6,15.0
53.0,56.0,53.0,53.0,59.0,0.19509032201612825,0.9807852804032304,3,51.0
6.0,22.0,18.0,14.0,11.0,0.043619387365336,0.9990482215818578,4,5.0
26.0,24.0,24.0,24.0,24.0,0.6259234721840591,0.7798844830928818,2,24.0
87.0,109.0,63.0,119.0,87.0,-0.1736481776669304,0.984807753012208,2,100.0
12.0,13.0,18.0,22.0,16.0,0.3826834323650898,0.9238795325112867,2,11.0
87.0,98.0,81.0,76.0,81.0,-0.9537169507482267,-0.3007057995042738,0,87.0
15.0,17.0,21.0,25.0,18.0,0.23768589232617307,0.9713420698132614,6,29.0
17.0,12.0,10.0,8.0,5.0,0.8767267557075077,0.48098876891938774,1,14.0
105.0,110.0,115.0,112.0,123.0,-0.08715574274765794,-0.9961946980917455,0,124.0
91.0,95.0,98.0,99.0,102.0,-0.537299608346825,0.8433914458128849,1,87.0
80.0,71.0,52.0,40.0,54.0,0.9537169507482268,0.3007057995042733,4,70.0
58.0,56.0,63.0,53.0,57.0,0.49999999999999994,0.8660254037844387,1,53.0
165.0,150.0,126.0,186.0,136.0,-0.38268343236508967,-0.9238795325112868,5,141.0
60.0,52.0,49.0,43.0,54.0,0.9537169507482268,0.3007057995042733,6,43.0
33.0,33.0,33.0,33.0,33.0,-0.13052619222005177,-0.9914448613738104,3,33.0
146.0,150.0,154.0,156.0,161.0,-0.8549118706729468,0.5187732581605211,4,148.0
30.0,32.0,25.0,21.0,22.0,0.3420201433256687,0.9396926207859084,2,16.0
113.0,120.0,122.0,123.0,125.0,-0.9320078692827986,0.36243803828370147,3,122.0
101.0,118.0,107.0,89.0,101.0,-0.46174861323503363,0.8870108331782218,0,105.0
138.0,186.0,137.0,166.0,156.0,-0.08715574274765743,0.9961946980917455,2,129.0
79.0,72.0,70.0,73.0,79.0,0.0,1.0,5,73.0
58.0,63.0,52.0,62.0,47.0,0.9063077870366498,0.4226182617406996,5,92.0
124.0,129.0,89.0,117.0,107.0,0.8767267557075076,-0.48098876891938785,2,124.0
61.0,58.0,78.0,78.0,77.0,0.10886687485196457,0.9940563382223196,5,69.0
101.0,113.0,109.0,93.0,92.0,0.9469301294951057,-0.3214394653031616,6,111.0
43.0,45.0,43.0,43.0,44.0,0.3826834323650898,0.9238795325112867,0,41.0
49.0,52.0,47.0,59.0,48.0,0.9883615104677607,-0.1521233861899167,3,68.0
46.0,57.0,58.0,46.0,39.0,0.46174861323503397,0.8870108331782217,3,40.0
9.0,11.0,13.0,16.0,11.0,0.40274668985873724,0.9153114791194471,0,3.0
76.0,82.0,67.0,83.0,102.0,-0.48098876891938774,0.8767267557075077,2,112.0
22.0,20.0,20.0,20.0,21.0,0.9762960071199334,0.2164396139381029,5,23.0
83.0,89.0,90.0,90.0,106.0,0.25881904510252074,0.9659258262890683,1,70.0
122.0,122.0,101.0,101.0,75.0,0.9807852804032304,-0.1950903220161282,3,140.0
8.0,0.0,0.0,0.0,0.0,0.27982901403099203,0.9600498543859287,2,0.0
181.0,183.0,163.0,165.0,174.0,-0.1521233861899172,0.9883615104677607,5,131.0
27.0,27.0,30.0,33.0,30.0,0.46174861323503397,0.8870108331782217,2,26.0
134.0,144.0,165.0,163.0,165.0,0.30070579950427334,-0.9537169507482268,1,136.0
39.0,36.0,47.0,46.0,30.0,0.6427876096865393,0.766044443118978,0,37.0
104.0,110.0,111.0,114.0,119.0,-0.32143946530316186,0.9469301294951056,2,98.0
52.0,50.0,54.0,39.0,48.0,0.8433914458128857,0.5372996083468239,6,48.0
43.0,43.0,43.0,43.0,43.0,-0.5735764363510458,-0.819152044288992,4,43.0
25.0,25.0,22.0,20.0,17.0,0.9537169507482268,0.3007057995042733,4,25.0
44.0,53.0,43.0,43.0,60.0,0.44228869021900125,0.8968727415326884,1,47.0
146.0,116.0,117.0,129.0,145.0,-0.6593458151000688,-0.7518398074789775,6,147.0
0.0,0.0,0.0,9.0,0.0,0.5555702330196022,0.8314696123025452,3,0.0
127.0,131.0,133.0,136.0,142.0,-0.8660254037844386,0.5000000000000001,3,127.0
56.0,58.0,72.0,56.0,60.0,-0.32143946530316186,0.9469301294951056,3,58.0
54.0,51.0,41.0,67.0,80.0,0.10886687485196457,0.9940563382223196,5,43.0
51.0,51.0,70.0,54.0,44.0,0.8549118706729465,-0.5187732581605217,6,63.0
42.0,41.0,47.0,56.0,44.0,-0.23768589232617435,0.9713420698132611,3,46.0
8.0,2.0,10.0,9.0,4.0,0.08715574274765817,0.9961946980917455,1,3.0
0.0,6.0,33.0,54.0,60.0,-0.13052619222005168,0.9914448613738104,4,0.0
78.0,78.0,57.0,59.0,84.0,-0.7518398074789772,0.6593458151000691,6,92.0
0.0,40.0,123.0,114.0,122.0,0.36243803828370164,0.9320078692827986,5,90.0
10.0,20.0,20.0,14.0,18.0,0.6755902076156602,0.737277336810124,1,15.0
12.0,0.0,0.0,3.0,0.0,0.5187732581605214,0.8549118706729466,4,0.0
30.0,33.0,20.0,23.0,22.0,0.9469301294951056,0.3214394653031617,2,33.0
42.0,28.0,19.0,25.0,24.0,0.9659258262890683,0.25881904510252074,5,38.0
80.0,83.0,87.0,87.0,87.0,-0.40274668985873663,0.9153114791194474,2,76.0
30.0,31.0,27.0,30.0,37.0,0.3007057995042732,0.9537169507482269,3,27.0
143.0,161.0,165.0,189.0,180.0,0.7933533402912352,-0.6087614290087207,2,137.0
148.0,175.0,140.0,160.0,147.0,-0.9713420698132614,0.23768589232617307,5,149.0
123.0,117.0,117.0,112.0,114.0,0.9238795325112867,0.38268343236508984,5,106.0
39.0,31.0,42.0,56.0,50.0,-0.08715574274765743,0.9961946980917455,3,44.0
43.0,46.0,49.0,52.0,53.0,0.23768589232617307,0.9713420698132614,4,41.0
82.0,96.0,96.0,89.0,103.0,0.7798844830928818,-0.6259234721840591,2,75.0
122.0,137.0,136.0,109.0,128.0,-0.21643961393810293,-0.9762960071199334,3,139.0
109.0,131.0,92.0,109.0,85.0,0.7518398074789774,-0.6593458151000688,6,97.0
19.0,10.0,20.0,24.0,13.0,0.48098876891938763,0.8767267557075077,4,11.0
28.0,24.0,22.0,22.0,31.0,-0.8433914458128857,0.5372996083468239,2,37.0
41.0,50.0,66.0,73.0,70.0,-0.23768589232617435,0.9713420698132611,3,56.0
32.0,48.0,51.0,47.0,43.0,-0.6593458151000687,0.7518398074789775,0,51.0
93.0,107.0,98.0,113.0,93.0,-0.8191520442889918,0.573576436351046,4,104.0
69.0,75.0,70.0,59.0,89.0,0.737277336810124,0.6755902076156604,6,73.0
0.0,0.0,0.0,0.0,0.0,0.27982901403099203,0.9600498543859287,5,0.0
88.0,108.0,71.0,84.0,87.0,0.9659258262890683,0.25881904510252074,1,126.0
118.0,120.0,133.0,137.0,143.0,-0.537299608346825,0.8433914458128849,3,117.0
69.0,74.0,74.0,76.0,80.0,-0.32143946530316186,0.9469301294951056,2,65.0
7.0,7.0,6.0,6.0,7.0,0.8660254037844386,0.5000000000000001,2,7.0
145.0,170.0,118.0,159.0,153.0,-0.8314696123025452,-0.5555702330196022,2,136.0
91.0,80.0,89.0,93.0,96.0,0.21643961393810318,-0.9762960071199333,3,88.0
39.0,46.0,26.0,38.0,41.0,0.44228869021900125,0.8968727415326884,5,34.0
58.0,65.0,57.0,53.0,50.0,0.8433914458128857,0.5372996083468239,1,53.0
43.0,28.0,26.0,24.0,15.0,0.9320078692827984,0.3624380382837017,4,36.0
77.0,80.0,70.0,72.0,90.0,-0.19509032201612872,0.9807852804032303,6,81.0
113.0,94.0,97.0,85.0,87.0,0.9990482215818578,-0.04361938736533589,0,123.0
112.0,118.0,123.0,118.0,109.0,-0.9063077870366499,0.4226182617406996,6,117.0
92.0,79.0,104.0,86.0,83.0,0.19509032201612825,0.9807852804032304,2,97.0
213.0,234.0,257.0,198.0,144.0,0.21643961393810318,-0.9762960071199333,3,126.0
8.0,0.0,0.0,0.0,0.0,0.8968727415326884,0.44228869021900125,4,9.0
83.0,72.0,79.0,73.0,75.0,0.9600498543859287,-0.2798290140309919,5,87.0
145.0,135.0,141.0,128.0,145.0,0.9469301294951057,-0.3214394653031616,5,138.0
138.0,147.0,149.0,152.0,159.0,-0.32143946530316186,0.9469301294951056,2,129.0
53.0,42.0,41.0,34.0,47.0,0.8549118706729465,0.5187732581605216,4,55.0
100.0,105.0,100.0,99.0,100.0,-0.6427876096865396,0.7660444431189778,0,89.0
11.0,34.0,21.0,20.0,28.0,0.46174861323503397,0.8870108331782217,3,23.0
50.0,53.0,55.0,57.0,57.0,-0.1521233861899172,0.9883615104677607,6,48.0
44.0,38.0,34.0,55.0,36.0,-0.30070579950427384,0.9537169507482267,0,28.0
31.0,36.0,33.0,35.0,41.0,0.9713420698132614,0.2376858923261731,6,38.0
77.0,70.0,79.0,73.0,90.0,-0.555570233019603,0.8314696123025448,2,66.0
0.0,0.0,337.0,412.0,436.0,-0.4226182617406993,-0.90630778703665,3,0.0
94.0,107.0,97.0,103.0,101.0,0.49999999999999994,0.8660254037844387,2,97.0
64.0,78.0,66.0,66.0,66.0,0.6259234721840591,0.7798844830928818,1,85.0
121.0,112.0,110.0,128.0,127.0,-0.591309648363583,0.8064446042674821,3,101.0
2.0,8.0,1.0,7.0,3.0,0.5372996083468238,0.8433914458128857,0,5.0
147.0,159.0,140.0,120.0,120.0,0.043619387365335625,-0.9990482215818578,6,140.0
4.0,20.0,18.0,32.0,25.0,0.6087614290087207,0.7933533402912352,2,25.0
116.0,91.0,99.0,126.0,135.0,-0.6087614290087209,0.7933533402912349,5,93.0
139.0,135.0,154.0,135.0,152.0,0.25881904510252074,0.9659258262890683,6,138.0
86.0,70.0,72.0,77.0,81.0,0.9396926207859084,0.3420201433256686,3,81.0
82.0,73.0,75.0,65.0,76.0,0.49999999999999994,0.8660254037844387,6,91.0
27.0,23.0,32.0,40.0,41.0,-0.48098876891938774,0.8767267557075077,0,34.0
72.0,72.0,55.0,44.0,59.0,0.9883615104677607,-0.1521233861899167,5,62.0
133.0,142.0,115.0,143.0,177.0,0.30070579950427334,-0.9537169507482268,1,134.0
130.0,128.0,126.0,136.0,112.0,-0.7660444431189781,0.6427876096865393,5,126.0
174.0,186.0,198.0,214.0,218.0,0.0,1.0,6,143.0
44.0,52.0,60.0,65.0,61.0,-0.46174861323503363,0.8870108331782218,4,43.0
145.0,115.0,112.0,107.0,112.0,0.8660254037844386,0.5000000000000001,0,143.0
0.0,2.0,0.0,0.0,0.0,0.7518398074789774,0.6593458151000688,3,0.0
39.0,31.0,43.0,32.0,34.0,0.9153114791194471,0.40274668985873724,3,48.0
127.0,145.0,161.0,164.0,199.0,-0.5000000000000004,0.8660254037844384,2,129.0
60.0,43.0,48.0,58.0,46.0,-0.23768589232617435,0.9713420698132611,6,46.0
54.0,51.0,53.0,45.0,51.0,0.9978589232386035,-0.06540312923014314,6,69.0
29.0,26.0,26.0,35.0,34.0,0.13052619222005157,0.9914448613738104,5,26.0
0.0,0.0,0.0,11.0,0.0,0.25881904510252074,0.9659258262890683,1,6.0
27.0,27.0,31.0,37.0,30.0,0.8064446042674825,0.5913096483635825,1,36.0
100.0,91.0,79.0,70.0,65.0,0.9940563382223196,0.10886687485196474,1,118.0
90.0,77.0,58.0,99.0,66.0,-0.7798844830928814,-0.6259234721840596,1,78.0
72.0,83.0,95.0,93.0,75.0,0.7223639620597556,-0.6915130557822693,1,93.0
47.0,43.0,38.0,29.0,42.0,-0.08715574274765743,0.9961946980917455,0,40.0
3.0,6.0,8.0,9.0,15.0,0.5187732581605214,0.8549118706729466,0,12.0
0.0,0.0,0.0,0.0,0.0,0.8433914458128857,0.5372996083468239,0,0.0
56.0,46.0,47.0,48.0,57.0,0.40274668985873724,0.9153114791194471,6,27.0
51.0,78.0,76.0,87.0,80.0,-0.25881904510252157,0.9659258262890681,2,53.0
32.0,33.0,22.0,21.0,22.0,0.6427876096865393,0.766044443118978,2,26.0
59.0,59.0,59.0,59.0,59.0,-0.21643961393810293,-0.9762960071199334,1,59.0
123.0,116.0,120.0,99.0,87.0,0.8870108331782218,-0.46174861323503374,5,137.0
38.0,41.0,40.0,29.0,30.0,0.9238795325112867,0.38268343236508984,5,46.0
47.0,40.0,47.0,45.0,43.0,0.737277336810124,0.6755902076156604,0,40.0
105.0,102.0,111.0,89.0,95.0,0.9469301294951057,-0.3214394653031616,6,110.0
68.0,66.0,52.0,74.0,69.0,0.7223639620597555,0.6915130557822694,4,68.0
131.0,128.0,139.0,106.0,122.0,-0.9807852804032304,0.1950903220161283,4,113.0
76.0,72.0,80.0,79.0,70.0,-0.46174861323503363,0.8870108331782218,3,84.0
136.0,117.0,141.0,117.0,115.0,-0.9713420698132613,-0.23768589232617343,2,132.0
95.0,96.0,98.0,102.0,102.0,0.9961946980917455,0.08715574274765814,5,100.0
13.0,12.0,14.0,21.0,16.0,0.7518398074789774,0.6593458151000688,5,19.0
169.0,190.0,195.0,242.0,220.0,-0.043619387365336194,0.9990482215818578,2,132.0
67.0,75.0,61.0,95.0,98.0,-0.9396926207859084,-0.34202014332566855,6,64.0
79.0,78.0,85.0,85.0,85.0,-0.7798844830928816,0.6259234721840593,0,85.0
35.0,35.0,35.0,35.0,35.0,0.766044443118978,0.6427876096865394,4,35.0
37.0,49.0,50.0,57.0,48.0,0.06540312923014306,0.9978589232386035,1,40.0
99.0,46.0,70.0,66.0,76.0,0.6755902076156604,-0.737277336810124,0,83.0
129.0,142.0,138.0,136.0,133.0,0.19509032201612825,0.9807852804032304,1,122.0
10.0,0.0,11.0,0.0,0.0,0.10886687485196457,0.9940563382223196,1,13.0
118.0,146.0,151.0,150.0,121.0,0.6755902076156604,-0.737277336810124,6,144.0
28.0,53.0,51.0,42.0,39.0,-0.6593458151000687,0.7518398074789775,0,37.0
64.0,63.0,66.0,67.0,71.0,-0.4422886902190014,0.8968727415326883,1,44.0
0.0,0.0,0.0,0.0,0.0,0.7933533402912352,0.6087614290087207,6,0.0
267.0,114.0,189.0,118.0,244.0,-0.4226182617407,0.9063077870366497,4,140.0
49.0,37.0,37.0,39.0,28.0,0.6593458151000688,0.7518398074789774,1,41.0
242.0,223.0,250.0,217.0,223.0,-0.9848077530122079,-0.1736481776669312,0,83.0
86.0,101.0,91.0,89.0,78.0,0.7518398074789774,0.6593458151000688,4,78.0
129.0,129.0,129.0,129.0,129.0,-0.7372773368101242,0.6755902076156601,5,127.0
88.0,96.0,76.0,85.0,108.0,0.40274668985873724,0.9153114791194471,2,94.0
61.0,55.0,66.0,90.0,65.0,-0.7660444431189781,0.6427876096865393,3,63.0
59.0,48.0,52.0,62.0,52.0,0.6087614290087207,0.7933533402912352,4,71.0
94.0,92.0,91.0,90.0,88.0,0.130526192220052,-0.9914448613738104,6,94.0
66.0,56.0,55.0,50.0,64.0,0.737277336810124,0.6755902076156604,4,76.0
102.0,82.0,84.0,78.0,96.0,-0.21643961393810293,-0.9762960071199334,6,91.0
46.0,56.0,45.0,52.0,54.0,0.3214394653031616,0.9469301294951057,3,43.0
128.0,99.0,51.0,109.0,87.0,0.90630778703665,-0.42261826174069933,6,122.0
106.0,100.0,105.0,85.0,79.0,0.8968727415326884,-0.44228869021900113,5,133.0
99.0,105.0,114.0,96.0,108.0,1.2246467991473532e-16,-1.0,2,105.0
127.0,85.0,104.0,73.0,82.0,0.9762960071199334,-0.2164396139381028,5,113.0
49.0,51.0,53.0,52.0,55.0,0.06540312923014306,0.9978589232386035,5,47.0
58.0,76.0,58.0,70.0,73.0,-0.8660254037844386,0.5000000000000001,2,58.0
19.0,19.0,17.0,17.0,17.0,0.9940563382223196,0.10886687485196474,6,21.0
134.0,150.0,143.0,149.0,133.0,-0.9600498543859286,-0.27982901403099236,0,136.0
118.0,111.0,108.0,98.0,109.0,-0.625923472184059,0.7798844830928818,4,106.0
72.0,80.0,90.0,73.0,69.0,-0.40274668985873663,0.9153114791194474,6,58.0
44.0,27.0,26.0,19.0,16.0,0.9153114791194471,0.40274668985873724,1,30.0
14.0,14.0,15.0,15.0,15.0,0.46174861323503397,0.8870108331782217,1,13.0
7.0,2.0,5.0,6.0,6.0,0.8870108331782217,0.46174861323503386,6,2.0
45.0,37.0,44.0,64.0,52.0,0.6915130557822694,0.7223639620597556,4,58.0
113.0,111.0,126.0,135.0,110.0,0.19509032201612825,0.9807852804032304,4,106.0
96.0,96.0,94.0,94.0,88.0,-0.625923472184059,0.7798844830928818,0,100.0
108.0,88.0,78.0,85.0,90.0,-0.625923472184059,0.7798844830928818,2,84.0
87.0,76.0,90.0,95.0,103.0,0.9713420698132614,0.2376858923261731,3,98.0
19.0,19.0,20.0,20.0,21.0,0.3420201433256687,0.9396926207859084,4,19.0
143.0,135.0,113.0,95.0,160.0,0.9978589232386035,-0.06540312923014314,0,143.0
2.0,0.0,9.0,0.0,0.0,0.9940563382223196,-0.10886687485196461,6,5.0
113.0,105.0,103.0,103.0,113.0,-0.3420201433256686,0.9396926207859084,5,103.0
11.0,12.0,12.0,19.0,17.0,0.8549118706729465,0.5187732581605216,6,18.0
5.0,0.0,19.0,1.0,0.0,0.02181488503456112,0.9997620270799091,4,7.0
130.0,131.0,120.0,138.0,108.0,-0.6427876096865396,0.7660444431189778,3,103.0
0.0,0.0,0.0,0.0,0.0,0.9997620270799091,0.021814885034560937,6,0.0
60.0,40.0,52.0,44.0,35.0,0.766044443118978,0.6427876096865394,3,61.0
106.0,111.0,105.0,103.0,97.0,0.9713420698132614,-0.23768589232617318,5,109.0
124.0,103.0,195.0,141.0,146.0,-0.2798290140309924,0.9600498543859286,0,125.0
36.0,41.0,43.0,44.0,40.0,0.766044443118978,0.6427876096865394,0,39.0
12.0,14.0,14.0,16.0,38.0,0.5735764363510464,-0.8191520442889916,0,24.0
3.0,15.0,8.0,9.0,7.0,0.6593458151000688,0.7518398074789774,2,11.0
98.0,94.0,81.0,92.0,103.0,0.8660254037844387,-0.4999999999999998,6,92.0
80.0,83.0,79.0,76.0,72.0,0.9713420698132614,-0.23768589232617318,5,82.0
86.0,40.0,0.0,43.0,33.0,0.8767267557075077,0.48098876891938774,4,93.0
150.0,132.0,136.0,154.0,145.0,-0.9153114791194471,-0.40274668985873735,2,133.0
73.0,73.0,106.0,102.0,123.0,-0.0654031292301428,0.9978589232386035,2,114.0
19.0,16.0,14.0,13.0,17.0,0.7798844830928817,0.6259234721840591,0,23.0
118.0,133.0,62.0,96.0,67.0,-0.9961946980917455,0.08715574274765789,4,99.0
32.0,13.0,16.0,12.0,17.0,0.8064446042674825,0.5913096483635825,0,22.0
36.0,37.0,40.0,42.0,44.0,0.7223639620597555,0.6915130557822694,6,36.0
18.0,18.0,25.0,24.0,29.0,0.15212338618991672,0.9883615104677607,4,25.0
134.0,138.0,144.0,144.0,130.0,0.258819045102521,-0.9659258262890682,0,121.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,0.0
133.0,79.0,100.0,78.0,115.0,-0.1521233861899172,0.9883615104677607,2,85.0
20.0,21.0,22.0,23.0,25.0,0.10886687485196457,0.9940563382223196,1,20.0
68.0,76.0,71.0,67.0,49.0,0.9320078692827986,-0.3624380382837016,0,79.0
26.0,23.0,23.0,23.0,23.0,0.8064446042674825,0.5913096483635825,0,26.0
71.0,84.0,77.0,83.0,71.0,0.8191520442889917,0.5735764363510462,0,85.0
0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,2,0.0
116.0,108.0,97.0,102.0,93.0,0.9961946980917455,0.08715574274765814,5,122.0
167.0,75.0,157.0,117.0,122.0,-0.7071067811865477,0.7071067811865474,5,140.0
52.0,55.0,56.0,55.0,49.0,0.9997620270799091,0.021814885034560937,6,59.0
56.0,58.0,65.0,72.0,85.0,0.23768589232617307,0.9713420698132614,3,54.0
206.0,193.0,154.0,222.0,246.0,0.10886687485196457,-0.9940563382223196,2,114.0
125.0,135.0,142.0,143.0,148.0,-0.30070579950427384,0.9537169507482267,3,116.0
9.0,12.0,5.0,12.0,9.0,0.8433914458128857,0.5372996083468239,6,7.0
15.0,19.0,6.0,14.0,8.0,0.8064446042674825,0.5913096483635825,0,20.0
23.0,24.0,28.0,30.0,29.0,0.02181488503456112,0.9997620270799091,1,23.0
74.0,68.0,77.0,70.0,78.0,-0.5187732581605214,0.8549118706729466,0,67.0
42.0,60.0,63.0,70.0,58.0,-0.13052619222005168,0.9914448613738104,4,59.0
135.0,139.0,146.0,127.0,160.0,-0.8191520442889918,0.573576436351046,3,147.0
116.0,127.0,127.0,118.0,119.0,-0.7223639620597554,0.6915130557822695,4,103.0
145.0,137.0,152.0,97.0,113.0,0.9600498543859287,0.27982901403099203,4,142.0
47.0,45.0,46.0,50.0,51.0,0.7518398074789774,0.6593458151000688,6,57.0
0.0,53.0,95.0,92.0,97.0,-0.0218148850345609,0.9997620270799091,1,3.0
84.0,102.0,90.0,105.0,100.0,-0.48098876891938774,0.8767267557075077,2,100.0
89.0,91.0,94.0,99.0,101.0,-0.48098876891938774,0.8767267557075077,3,89.0
23.0,23.0,26.0,27.0,39.0,-0.5000000000000004,0.8660254037844384,2,21.0
76.0,82.0,99.0,74.0,90.0,-0.40274668985873663,0.9153114791194474,0,87.0
55.0,63.0,51.0,57.0,67.0,0.766044443118978,0.6427876096865394,6,54.0
23.0,16.0,15.0,14.0,21.0,0.9153114791194472,-0.40274668985873713,0,27.0
106.0,92.0,106.0,92.0,100.0,-0.9713420698132613,-0.23768589232617343,0,97.0
70.0,72.0,61.0,78.0,64.0,0.8191520442889917,0.5735764363510462,5,70.0
22.0,26.0,17.0,18.0,16.0,0.17364817766693033,0.984807753012208,6,9.0
57.0,64.0,53.0,36.0,35.0,0.9990482215818578,0.04361938736533601,4,62.0
21.0,31.0,26.0,22.0,31.0,0.8433914458128857,0.5372996083468239,2,21.0
17.0,17.0,17.0,17.0,17.0,0.5187732581605214,0.8549118706729466,4,17.0
116.0,130.0,120.0,108.0,137.0,0.8064446042674828,-0.5913096483635821,3,142.0
15.0,15.0,15.0,15.0,15.0,0.6915130557822694,0.7223639620597556,4,14.0
5.0,5.0,5.0,6.0,3.0,0.8660254037844386,0.5000000000000001,0,5.0
46.0,45.0,34.0,36.0,43.0,0.48098876891938763,0.8767267557075077,5,59.0
18.0,13.0,21.0,17.0,24.0,0.6259234721840591,0.7798844830928818,6,16.0
56.0,73.0,75.0,112.0,100.0,-0.23768589232617435,0.9713420698132611,0,74.0
29.0,30.0,30.0,31.0,34.0,0.06540312923014306,0.9978589232386035,2,27.0
153.0,131.0,138.0,116.0,115.0,-0.46174861323503413,-0.8870108331782216,5,107.0
126.0,100.0,90.0,109.0,75.0,-0.2798290140309924,0.9600498543859286,5,83.0
50.0,45.0,45.0,43.0,45.0,0.25881904510252074,0.9659258262890683,4,47.0
0.0,0.0,0.0,0.0,0.0,-0.9990482215818578,0.043619387365335764,2,0.0
50.0,41.0,53.0,53.0,62.0,0.40274668985873724,0.9153114791194471,0,46.0
43.0,90.0,20.0,41.0,54.0,0.737277336810124,0.6755902076156604,2,44.0
89.0,80.0,110.0,117.0,63.0,-0.21643961393810293,-0.9762960071199334,2,90.0
60.0,36.0,34.0,42.0,41.0,0.043619387365336,0.9990482215818578,3,40.0
173.0,155.0,152.0,190.0,189.0,-0.8549118706729468,0.5187732581605211,2,139.0
75.0,73.0,78.0,74.0,56.0,0.5913096483635824,0.8064446042674827,1,76.0
73.0,64.0,60.0,45.0,64.0,-0.9469301294951056,-0.3214394653031618,5,73.0
137.0,141.0,126.0,152.0,161.0,-0.6593458151000688,-0.7518398074789775,5,138.0
7.0,4.0,11.0,7.0,7.0,0.6755902076156602,0.737277336810124,1,11.0
116.0,110.0,132.0,104.0,138.0,-0.34202014332566866,-0.9396926207859084,0,103.0
96.0,92.0,98.0,94.0,93.0,0.8660254037844386,0.5000000000000001,1,92.0
38.0,42.0,38.0,38.0,47.0,0.27982901403099203,0.9600498543859287,0,42.0
35.0,43.0,59.0,39.0,32.0,0.8549118706729465,0.5187732581605216,6,46.0
11.0,14.0,13.0,11.0,6.0,0.766044443118978,0.6427876096865394,2,21.0
126.0,124.0,114.0,116.0,124.0,-0.44228869021900147,-0.8968727415326883,5,89.0
75.0,87.0,85.0,89.0,97.0,-0.46174861323503363,0.8870108331782218,2,69.0
32.0,33.0,41.0,36.0,39.0,-0.0654031292301428,0.9978589232386035,5,30.0
76.0,69.0,65.0,59.0,71.0,-0.13052619222005168,0.9914448613738104,1,70.0
70.0,77.0,80.0,82.0,82.0,-0.043619387365336194,0.9990482215818578,0,63.0
113.0,101.0,99.0,89.0,92.0,0.9990482215818578,-0.04361938736533589,3,123.0
88.0,108.0,92.0,106.0,141.0,0.258819045102521,-0.9659258262890682,1,114.0
67.0,55.0,59.0,42.0,84.0,0.7518398074789774,0.6593458151000688,3,83.0
133.0,114.0,114.0,119.0,122.0,-0.7798844830928816,0.6259234721840593,4,115.0
126.0,128.0,104.0,109.0,133.0,0.8433914458128857,0.5372996083468239,6,121.0
48.0,60.0,43.0,44.0,45.0,-0.40274668985873663,0.9153114791194474,4,40.0
17.0,21.0,19.0,17.0,22.0,-0.23768589232617435,0.9713420698132611,1,20.0
51.0,63.0,42.0,26.0,43.0,0.9537169507482268,0.3007057995042733,1,49.0
113.0,156.0,132.0,162.0,191.0,-0.043619387365336194,0.9990482215818578,4,139.0
82.0,85.0,59.0,59.0,64.0,-0.9978589232386036,0.06540312923014237,6,57.0
83.0,75.0,84.0,77.0,75.0,0.5735764363510462,0.8191520442889918,3,75.0
67.0,61.0,56.0,64.0,66.0,-0.6915130557822698,0.7223639620597551,5,55.0
